OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,YearCollected,MonthCollected,DayCollected,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,Measure,ResultSampleFractionText,Result,Unit,Unit_full,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600017,Sample-Routine,Water,Surface Water,1976,6,3,6/3/76,11:30:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007012,,,Inorganic nitrogen (nitrate and nitrite),Total,0.3,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,630,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600017,Sample-Routine,Water,Surface Water,1976,6,3,6/3/76,11:30:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007013,,,Phosphorus,Total,0.15,mg/l as P,mg/l as P,,Historical,,Actual,,,,,,,,,,,665,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600017,Sample-Routine,Water,Surface Water,1976,6,3,6/3/76,11:30:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007018,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,3.6,mg/l NO3,mg/l NO3,,Historical,,Actual,,,,,,,,,,,71887,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700025,Sample-Routine,Water,Surface Water,1976,12,9,12/9/76,13:00:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113162,,,Inorganic nitrogen (nitrate and nitrite),Total,0.16,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,630,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700025,Sample-Routine,Water,Surface Water,1976,12,9,12/9/76,13:00:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113163,,,Phosphorus,Total,0.08,mg/l as P,mg/l as P,,Historical,,Actual,,,,,,,,,,,665,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700024,Sample-Routine,Water,Surface Water,1976,11,19,11/19/76,10:30:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113132,,,Inorganic nitrogen (nitrate and nitrite),Total,0.17,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,630,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700024,Sample-Routine,Water,Surface Water,1976,11,19,11/19/76,10:30:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113133,,,Phosphorus,Total,0.09,mg/l as P,mg/l as P,,Historical,,Actual,,,,,,,,,,,665,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600015,Sample-Routine,Water,Surface Water,1976,5,11,5/11/76,11:40:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11006975,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,1.2,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600015,Sample-Routine,Water,Surface Water,1976,5,11,5/11/76,11:40:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11006976,,,Organic Nitrogen,Total,0.62,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,605,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600015,Sample-Routine,Water,Surface Water,1976,5,11,5/11/76,11:40:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11006977,,,Ammonia and ammonium,Total,0.11,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,610,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600015,Sample-Routine,Water,Surface Water,1976,5,11,5/11/76,11:40:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11006978,,,Nitrite,Total,0.03,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,615,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600015,Sample-Routine,Water,Surface Water,1976,5,11,5/11/76,11:40:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11006979,,,Nitrate,Total,0.45,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600015,Sample-Routine,Water,Surface Water,1976,5,11,5/11/76,11:40:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11006980,,,Kjeldahl nitrogen,Total,0.73,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,625,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600015,Sample-Routine,Water,Surface Water,1976,5,11,5/11/76,11:40:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11006981,,,Inorganic nitrogen (nitrate and nitrite),Total,0.48,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,630,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600015,Sample-Routine,Water,Surface Water,1976,5,11,5/11/76,11:40:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11006982,,,Phosphorus,Total,0.15,mg/l as P,mg/l as P,,Historical,,Actual,,,,,,,,,,,665,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600015,Sample-Routine,Water,Surface Water,1976,5,11,5/11/76,11:40:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11006986,,,Ammonia and ammonium,Total,0.142,mg/l NH4,mg/l NH4,,Historical,,Actual,,,,,,,,,,,71845,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600015,Sample-Routine,Water,Surface Water,1976,5,11,5/11/76,11:40:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11006987,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,5.4,mg/l NO3,mg/l NO3,,Historical,,Actual,,,,,,,,,,,71887,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600019,Sample-Routine,Water,Surface Water,1976,7,8,7/8/76,16:04:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007045,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,1.2,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600019,Sample-Routine,Water,Surface Water,1976,7,8,7/8/76,16:04:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007046,,,Kjeldahl nitrogen,Total,0.79,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,625,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600019,Sample-Routine,Water,Surface Water,1976,7,8,7/8/76,16:04:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007047,,,Inorganic nitrogen (nitrate and nitrite),Total,0.41,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,630,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600019,Sample-Routine,Water,Surface Water,1976,7,8,7/8/76,16:04:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007048,,,Phosphorus,Total,0.09,mg/l as P,mg/l as P,,Historical,,Actual,,,,,,,,,,,665,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600019,Sample-Routine,Water,Surface Water,1976,7,8,7/8/76,16:04:00,CDT,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007097,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,5.3,mg/l NO3,mg/l NO3,,Historical,,Actual,,,,,,,,,,,71887,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600035,Sample-Routine,Water,Surface Water,1976,9,2,9/2/76,12:00:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007699,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,1,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600035,Sample-Routine,Water,Surface Water,1976,9,2,9/2/76,12:00:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007700,,,Nitrate,Total,4.5,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600035,Sample-Routine,Water,Surface Water,1976,9,2,9/2/76,12:00:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007701,,,Kjeldahl nitrogen,Total,0.6,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,625,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600035,Sample-Routine,Water,Surface Water,1976,9,2,9/2/76,12:00:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007702,,,Inorganic nitrogen (nitrate and nitrite),Total,0.41,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,630,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600035,Sample-Routine,Water,Surface Water,1976,9,2,9/2/76,12:00:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007703,,,Phosphorus,Total,0.08,mg/l as P,mg/l as P,,Historical,,Actual,,,,,,,,,,,665,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600035,Sample-Routine,Water,Surface Water,1976,9,2,9/2/76,12:00:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007721,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,4.5,mg/l NO3,mg/l NO3,,Historical,,Actual,,,,,,,,,,,71887,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600028,Sample-Routine,Water,Surface Water,1976,2,25,2/25/76,17:20:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007386,,,Nitrate,Total,0.29,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,620,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600028,Sample-Routine,Water,Surface Water,1976,2,25,2/25/76,17:20:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007385,,,Nitrite,Total,0.01,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,615,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600028,Sample-Routine,Water,Surface Water,1976,2,25,2/25/76,17:20:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007387,,,Inorganic nitrogen (nitrate and nitrite),Total,0.3,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,630,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97600028,Sample-Routine,Water,Surface Water,1976,2,25,2/25/76,17:20:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11007388,,,Phosphorus,Total,0.11,mg/l as P,mg/l as P,,Historical,,Actual,,,,,,,,,,,665,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700006,Sample-Routine,Water,Surface Water,1976,12,9,12/9/76,14:00:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112469,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,0.78,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700006,Sample-Routine,Water,Surface Water,1976,12,9,12/9/76,14:00:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112470,,,Kjeldahl nitrogen,Total,0.61,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,625,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700006,Sample-Routine,Water,Surface Water,1976,12,9,12/9/76,14:00:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112471,,,Inorganic nitrogen (nitrate and nitrite),Total,0.17,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,630,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700006,Sample-Routine,Water,Surface Water,1976,12,9,12/9/76,14:00:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112472,,,Phosphorus,Total,0.09,mg/l as P,mg/l as P,,Historical,,Actual,,,,,,,,,,,665,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700006,Sample-Routine,Water,Surface Water,1976,12,9,12/9/76,14:00:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112493,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,3.5,mg/l NO3,mg/l NO3,,Historical,,Actual,,,,,,,,,,,71887,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700027,Sample-Routine,Water,Surface Water,1977,2,25,2/25/77,13:00:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113235,,,Inorganic nitrogen (nitrate and nitrite),Total,0.19,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,630,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700027,Sample-Routine,Water,Surface Water,1977,2,25,2/25/77,13:00:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113236,,,Phosphorus,Total,0.09,mg/l as P,mg/l as P,,Historical,,Actual,,,,,,,,,,,665,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112683,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,1.3,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112684,,,Kjeldahl nitrogen,Total,1.1,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,625,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112685,,,Inorganic nitrogen (nitrate and nitrite),Total,0.19,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,630,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112686,,,Phosphorus,Total,0.14,mg/l as P,mg/l as P,,Historical,,Actual,,,,,,,,,,,665,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700012,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,12:30:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11112735,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,5.7,mg/l NO3,mg/l NO3,,Historical,,Actual,,,,,,,,,,,71887,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113192,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,0.84,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113193,,,Kjeldahl nitrogen,Total,0.66,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,625,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113194,,,Inorganic nitrogen (nitrate and nitrite),Total,0.18,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,630,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113195,,,Phosphorus,Total,0.07,mg/l as P,mg/l as P,,Historical,,Actual,,,,,,,,,,,665,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700026,Sample-Routine,Water,Surface Water,1977,1,11,1/11/77,12:50:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113221,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,3.7,mg/l NO3,mg/l NO3,,Historical,,Actual,,,,,,,,,,,71887,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800003,Sample-Routine,Water,Surface Water,1977,11,7,11/7/77,14:15:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11215490,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,0.59,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800003,Sample-Routine,Water,Surface Water,1977,11,7,11/7/77,14:15:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11215491,,,Kjeldahl nitrogen,Total,0.41,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,625,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800003,Sample-Routine,Water,Surface Water,1977,11,7,11/7/77,14:15:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11215492,,,Inorganic nitrogen (nitrate and nitrite),Total,0.18,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,630,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800003,Sample-Routine,Water,Surface Water,1977,11,7,11/7/77,14:15:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11215493,,,Phosphorus,Total,0.11,mg/l as P,mg/l as P,,Historical,,Actual,,,,,,,,,,,665,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800003,Sample-Routine,Water,Surface Water,1977,11,7,11/7/77,14:15:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11215514,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,2.6,mg/l NO3,mg/l NO3,,Historical,,Actual,,,,,,,,,,,71887,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800020,Sample-Routine,Water,Surface Water,1977,10,12,10/12/77,11:30:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216214,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,0.72,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,NWIS
