OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,YearCollected,MonthCollected,DayCollected,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,Measure,ResultSampleFractionText,Result,Unit,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96600017,Sample-Routine,Water,Surface Water,1966,3,1,3/1/66,12:00:00,CST,3/10/66,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10632599,,,Total dissolved solids,Dissolved,33,mg/l,,Historical,,Actual,,,,,,,,,,,70301,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96600017,Sample-Routine,Water,Surface Water,1966,3,1,3/1/66,12:00:00,CST,3/10/66,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10632600,,,Total dissolved solids,Dissolved,0.05,tons/ac ft,,Historical,,Actual,,,,,,,,,,,70303,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96600025,Sample-Routine,Water,Surface Water,1966,4,28,4/28/66,,,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10632809,,,Stream flow,,18000,ft3/s,,Historical,Mean,Actual,,1 Day,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96600025,Sample-Routine,Water,Surface Water,1966,4,28,4/28/66,,,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10632810,,,Stream flow,,510,m3/sec,,Historical,Mean,Actual,,1 Day,,,,,,,,,30208,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700045,Sample-Routine,Water,Surface Water,1967,8,11,8/11/67,,,8/20/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10654314,,,Stream flow,,1760,ft3/s,,Historical,Mean,Actual,,1 Day,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700045,Sample-Routine,Water,Surface Water,1967,8,11,8/11/67,,,8/20/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10654315,,,Color,Dissolved,10,PCU,,Historical,,Actual,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700045,Sample-Routine,Water,Surface Water,1967,8,11,8/11/67,,,8/20/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10654316,,,Specific conductance,Total,66,uS/cm @25C,,Historical,,Actual,,,25 deg C,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700045,Sample-Routine,Water,Surface Water,1967,8,11,8/11/67,,,8/20/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10654317,,,"Acidity, (H+)",Total,0.00032,mg/l,,Historical,,Actual,,,,,,,,,,,191,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700045,Sample-Routine,Water,Surface Water,1967,8,11,8/11/67,,,8/20/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10654318,,,pH,Total,6.5,std units,,Historical,,Actual,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700045,Sample-Routine,Water,Surface Water,1967,8,11,8/11/67,,,8/20/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10654320,,,Alkalinity,Total,9,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,410,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700045,Sample-Routine,Water,Surface Water,1967,8,11,8/11/67,,,8/20/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10654324,,,"Hardness, Ca, Mg",,13,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,900,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700045,Sample-Routine,Water,Surface Water,1967,8,11,8/11/67,,,8/20/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10654325,,,"Hardness, non-carbonate",Total,4,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,902,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700045,Sample-Routine,Water,Surface Water,1967,8,11,8/11/67,,,8/20/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10654329,,,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.8,None,,Historical,,Actual,,,,,,,,,,,931,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700045,Sample-Routine,Water,Surface Water,1967,8,11,8/11/67,,,8/20/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10654336,,,Stream flow,,50,m3/sec,,Historical,Mean,Actual,,1 Day,,,,,,,,,30208,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700045,Sample-Routine,Water,Surface Water,1967,8,11,8/11/67,,,8/20/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10654337,,,Total dissolved solids,Dissolved,43,mg/l,,Historical,,Actual,,,180 deg C,,,,,,,,70300,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700045,Sample-Routine,Water,Surface Water,1967,8,11,8/11/67,,,8/20/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10654338,,,Total dissolved solids,Dissolved,41,mg/l,,Historical,,Actual,,,,,,,,,,,70301,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700045,Sample-Routine,Water,Surface Water,1967,8,11,8/11/67,,,8/20/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10654339,,,Total dissolved solids,Dissolved,204,tons/day,,Historical,,Actual,,,,,,,,,,,70302,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700045,Sample-Routine,Water,Surface Water,1967,8,11,8/11/67,,,8/20/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10654340,,,Total dissolved solids,Dissolved,0.06,tons/ac ft,,Historical,,Actual,,,,,,,,,,,70303,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700031,Sample-Routine,Water,Surface Water,1967,4,21,4/21/67,,,4/30/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10653923,,,Stream flow,,2910,ft3/s,,Historical,Mean,Actual,,1 Day,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700031,Sample-Routine,Water,Surface Water,1967,4,21,4/21/67,,,4/30/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10653924,,,Color,Dissolved,30,PCU,,Historical,,Actual,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700031,Sample-Routine,Water,Surface Water,1967,4,21,4/21/67,,,4/30/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10653925,,,Specific conductance,Total,67,uS/cm @25C,,Historical,,Actual,,,25 deg C,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700031,Sample-Routine,Water,Surface Water,1967,4,21,4/21/67,,,4/30/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10653926,,,"Acidity, (H+)",Total,0.00051,mg/l,,Historical,,Actual,,,,,,,,,,,191,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700031,Sample-Routine,Water,Surface Water,1967,4,21,4/21/67,,,4/30/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10653927,,,pH,Total,6.3,std units,,Historical,,Actual,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700031,Sample-Routine,Water,Surface Water,1967,4,21,4/21/67,,,4/30/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10653929,,,Alkalinity,Total,4,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,410,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700031,Sample-Routine,Water,Surface Water,1967,4,21,4/21/67,,,4/30/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10653933,,,"Hardness, Ca, Mg",,10,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,900,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700031,Sample-Routine,Water,Surface Water,1967,4,21,4/21/67,,,4/30/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10653934,,,"Hardness, non-carbonate",Total,5,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,902,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700031,Sample-Routine,Water,Surface Water,1967,4,21,4/21/67,,,4/30/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10653938,,,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,1,None,,Historical,,Actual,,,,,,,,,,,931,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700031,Sample-Routine,Water,Surface Water,1967,4,21,4/21/67,,,4/30/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10653945,,,Stream flow,,82,m3/sec,,Historical,Mean,Actual,,1 Day,,,,,,,,,30208,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700031,Sample-Routine,Water,Surface Water,1967,4,21,4/21/67,,,4/30/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10653946,,,Total dissolved solids,Dissolved,56,mg/l,,Historical,,Actual,,,180 deg C,,,,,,,,70300,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700031,Sample-Routine,Water,Surface Water,1967,4,21,4/21/67,,,4/30/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10653947,,,Total dissolved solids,Dissolved,41,mg/l,,Historical,,Actual,,,,,,,,,,,70301,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700031,Sample-Routine,Water,Surface Water,1967,4,21,4/21/67,,,4/30/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10653948,,,Total dissolved solids,Dissolved,440,tons/day,,Historical,,Actual,,,,,,,,,,,70302,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96700031,Sample-Routine,Water,Surface Water,1967,4,21,4/21/67,,,4/30/67,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10653949,,,Total dissolved solids,Dissolved,0.06,tons/ac ft,,Historical,,Actual,,,,,,,,,,,70303,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96600029,Sample-Routine,Water,Surface Water,1966,5,4,5/4/66,8:00:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10632880,,,Color,Dissolved,10,PCU,,Historical,,Actual,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96600029,Sample-Routine,Water,Surface Water,1966,5,4,5/4/66,8:00:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10632881,,,Specific conductance,Total,56,uS/cm @25C,,Historical,,Actual,,,25 deg C,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96600029,Sample-Routine,Water,Surface Water,1966,5,4,5/4/66,8:00:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10632882,,,"Acidity, (H+)",Total,0.00127,mg/l,,Historical,,Actual,,,,,,,,,,,191,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96600029,Sample-Routine,Water,Surface Water,1966,5,4,5/4/66,8:00:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10632883,,,pH,Total,5.9,std units,,Historical,,Actual,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96600029,Sample-Routine,Water,Surface Water,1966,5,4,5/4/66,8:00:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10632885,,,Alkalinity,Total,10,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,410,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96600029,Sample-Routine,Water,Surface Water,1966,5,4,5/4/66,8:00:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10632889,,,"Hardness, Ca, Mg",,19,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,900,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96600029,Sample-Routine,Water,Surface Water,1966,5,4,5/4/66,8:00:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10632890,,,"Hardness, non-carbonate",Total,9,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,902,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96600029,Sample-Routine,Water,Surface Water,1966,5,4,5/4/66,8:00:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10632894,,,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.3,None,,Historical,,Actual,,,,,,,,,,,931,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96600029,Sample-Routine,Water,Surface Water,1966,5,4,5/4/66,8:00:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10632907,,,Total dissolved solids,Dissolved,33,mg/l,,Historical,,Actual,,,180 deg C,,,,,,,,70300,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96600029,Sample-Routine,Water,Surface Water,1966,5,4,5/4/66,8:00:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10632908,,,Total dissolved solids,Dissolved,33,mg/l,,Historical,,Actual,,,,,,,,,,,70301,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96600029,Sample-Routine,Water,Surface Water,1966,5,4,5/4/66,8:00:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10632909,,,Total dissolved solids,Dissolved,0.04,tons/ac ft,,Historical,,Actual,,,,,,,,,,,70303,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96900003,Sample-Routine,Water,Surface Water,1968,12,19,12/19/68,15:45:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10708696,,,Stream flow,,4110,ft3/s,,Historical,Mean,Actual,,1 Day,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96900003,Sample-Routine,Water,Surface Water,1968,12,19,12/19/68,15:45:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10708697,,,Color,Dissolved,30,PCU,,Historical,,Actual,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96900003,Sample-Routine,Water,Surface Water,1968,12,19,12/19/68,15:45:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10708698,,,Specific conductance,Total,75,uS/cm @25C,,Historical,,Actual,,,25 deg C,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96900003,Sample-Routine,Water,Surface Water,1968,12,19,12/19/68,15:45:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10708699,,,"Acidity, (H+)",Total,0.0001,mg/l,,Historical,,Actual,,,,,,,,,,,191,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96900003,Sample-Routine,Water,Surface Water,1968,12,19,12/19/68,15:45:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10708700,,,pH,Total,7,std units,,Historical,,Actual,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96900003,Sample-Routine,Water,Surface Water,1968,12,19,12/19/68,15:45:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10708702,,,Alkalinity,Total,12,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,410,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96900003,Sample-Routine,Water,Surface Water,1968,12,19,12/19/68,15:45:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10708706,,,"Hardness, Ca, Mg",,15,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,900,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96900003,Sample-Routine,Water,Surface Water,1968,12,19,12/19/68,15:45:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10708707,,,"Hardness, non-carbonate",Total,3,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,902,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96900003,Sample-Routine,Water,Surface Water,1968,12,19,12/19/68,15:45:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10708711,,,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.8,None,,Historical,,Actual,,,,,,,,,,,931,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96900003,Sample-Routine,Water,Surface Water,1968,12,19,12/19/68,15:45:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10708718,,,Stream flow,,116,m3/sec,,Historical,Mean,Actual,,1 Day,,,,,,,,,30208,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96900003,Sample-Routine,Water,Surface Water,1968,12,19,12/19/68,15:45:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10708719,,,Total dissolved solids,Dissolved,55,mg/l,,Historical,,Actual,,,180 deg C,,,,,,,,70300,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96900003,Sample-Routine,Water,Surface Water,1968,12,19,12/19/68,15:45:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10708720,,,Total dissolved solids,Dissolved,48,mg/l,,Historical,,Actual,,,,,,,,,,,70301,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96900003,Sample-Routine,Water,Surface Water,1968,12,19,12/19/68,15:45:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10708721,,,Total dissolved solids,Dissolved,610,tons/day,,Historical,,Actual,,,,,,,,,,,70302,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96900003,Sample-Routine,Water,Surface Water,1968,12,19,12/19/68,15:45:00,CST,,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10708722,,,Total dissolved solids,Dissolved,0.07,tons/ac ft,,Historical,,Actual,,,,,,,,,,,70303,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.96600004,Sample-Routine,Water,Surface Water,1965,10,12,10/12/65,,,10/20/65,,,,,,,,,,,,,,USGS-02489500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-10632253,,,Stream flow,,4590,ft3/s,,Historical,Mean,Actual,,1 Day,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,NWIS
