OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,YearCollected,MonthCollected,DayCollected,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97800020,Sample-Routine,Water,Surface Water,1977,10,12,10/12/77,11:30:00,CDT,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11216274,,,Dichlorprop,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,82183,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113332,,,Aldrin,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39330,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113333,,,Aldrin,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39333,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113334,,,gamma-HCH (Lindane),Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39340,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113335,,,gamma-HCH (Lindane),Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39343,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113336,,,"Chlordane, technical",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39350,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113337,,,"Chlordane, technical",Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39351,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113338,,,"p,p'-DDD",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39360,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113339,,,"p,p'-DDD",Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39363,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113340,,,"p,p'-DDE",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39365,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113341,,,"p,p'-DDE",Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39368,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113342,,,"p,p'-DDT",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39370,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113343,,,"p,p'-DDT",Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39373,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113344,,,Dieldrin,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39380,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113345,,,Dieldrin,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39383,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113346,,,Endrin,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39390,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113347,,,Endrin,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39393,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113348,,,Ethion,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39398,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113349,,,Ethion,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39399,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113350,,,Toxaphene,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39400,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113351,,,Toxaphene,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39403,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113352,,,Heptachlor,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39410,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113353,,,Heptachlor,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39413,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113354,,,Heptachlor epoxide,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39420,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113355,,,Heptachlor epoxide,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39423,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113356,,,Polychlorinated biphenyls,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39516,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113357,,,Polychlorinated biphenyls,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39519,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113358,,,Malathion,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39530,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113359,,,Malathion,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39531,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113360,,,Parathion,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39540,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113361,,,Parathion,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39541,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113362,,,Diazinon,Recoverable,0.01,ug/l,,Historical,,Actual,,,,,,,,,,,39570,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113363,,,Diazinon,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39571,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113364,,,Methyl parathion,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39600,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113365,,,Methyl parathion,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39601,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113366,,,"2,4-D",Recoverable,0.03,ug/l,,Historical,,Actual,,,,,,,,,,,39730,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113368,,,Mirex,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39755,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113369,,,Mirex,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39758,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113370,,,Silvex,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39760,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113371,,,Carbophenothion,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39786,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113372,,,Carbophenothion,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39787,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113373,,,Carbophenothion-methyl,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39790,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97700029,Sample-Routine,Water,Surface Water,1977,4,6,4/6/77,11:25:00,CST,,,,,,,,,,,,,,,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11113374,,,Carbophenothion-methyl,Bed Sediment,0,ug/kg,,Historical,,Actual,Dry,,,,,,,,,,39791,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900020,Sample-Routine,Water,Surface Water,1978,10,10,10/10/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307869,,,Ethylan,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39034,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900020,Sample-Routine,Water,Surface Water,1978,10,10,10/10/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307871,,,Aldrin,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39330,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900020,Sample-Routine,Water,Surface Water,1978,10,10,10/10/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307872,,,gamma-HCH (Lindane),Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39340,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900020,Sample-Routine,Water,Surface Water,1978,10,10,10/10/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307873,,,"Chlordane, technical",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39350,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900020,Sample-Routine,Water,Surface Water,1978,10,10,10/10/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307874,,,"p,p'-DDD",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39360,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900020,Sample-Routine,Water,Surface Water,1978,10,10,10/10/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307875,,,"p,p'-DDE",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39365,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900020,Sample-Routine,Water,Surface Water,1978,10,10,10/10/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307876,,,"p,p'-DDT",Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39370,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900020,Sample-Routine,Water,Surface Water,1978,10,10,10/10/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307877,,,Dieldrin,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39380,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900020,Sample-Routine,Water,Surface Water,1978,10,10,10/10/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307878,,,.alpha.-Endosulfan,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39388,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900020,Sample-Routine,Water,Surface Water,1978,10,10,10/10/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307879,,,Endrin,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39390,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900020,Sample-Routine,Water,Surface Water,1978,10,10,10/10/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307880,,,Ethion,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39398,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900020,Sample-Routine,Water,Surface Water,1978,10,10,10/10/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307881,,,Toxaphene,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39400,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900020,Sample-Routine,Water,Surface Water,1978,10,10,10/10/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307882,,,Heptachlor,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39410,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900020,Sample-Routine,Water,Surface Water,1978,10,10,10/10/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307883,,,Heptachlor epoxide,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39420,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.97900020,Sample-Routine,Water,Surface Water,1978,10,10,10/10/78,13:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11307884,,,Polychlorinated biphenyls,Recoverable,0,ug/l,,Historical,,Actual,,,,,,,,,,,39516,,,,,,,,,,,,,,,,,,,,,,,NWIS
